tenant,site,device,classification,device_evidence,live_messages,retained_messages,lwt,kinds,parent_device
inter,noisy,dl12-tgbt2-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt2
inter,noisy,dl12-tgbt3,defined,True,42,2,,HEARTBEAT;LOGGING;PRINT,
inter,noisy,dl12-tgbt3-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt3
inter,noisy,dl12-tgbt3-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt3
inter,noisy,dl12-tgbt3-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt3
inter,noisy,dl12-tgbt4,defined,True,3,2,,HEARTBEAT;PRINT,
inter,noisy,dl12-tgbt4-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt4
inter,noisy,dl12-tgbt4-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt4
inter,noisy,dl12-tgbt4-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt4
inter,noisy,dl12-tgbt5,defined,True,42,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
inter,noisy,dl12-tgbt5-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt5
inter,noisy,dl12-tgbt5-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt5
inter,noisy,dl12-tgbt5-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt5
inter,noisy,dl12-tgbtbat1,defined,True,42,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
inter,noisy,dl12-tgbtbat1-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbtbat1
inter,noisy,dl12-tgbtbat1-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbtbat1
inter,noisy,dl12-tgbtbat1-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbtbat1
inter,noisy,dl12-tgbtbat2,defined,True,42,2,,HEARTBEAT;LOGGING;PRINT,
inter,noisy,dl12-tgbtbat2-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbtbat2
inter,noisy,dl12-tgbtbat2-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbtbat2
inter,noisy,dl12-tgbtbat2-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbtbat2
inter,noisy,dl4-bureau,defined,True,0,8,Online,COUT;COUTS;HEARTBEAT;LWT;NIGHTDAY;PWDAYS;PWHOURS;PWMONTHS,
inter,noisy,pwx4-rogowski,defined,True,18,9,,COUT;COUTS;HEARTBEAT;LOGGING;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,noisy,pwx4-tgbt2,defined,True,18,9,,COUT;COUTS;HEARTBEAT;LOGGING;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,noisy,pwx4-tgbtbat1,defined,True,42,8,,COUT;COUTS;HEARTBEAT;LOGGING;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,noisy,pwx4-tgbtbat1-1,derived_channel_topic,False,0,1,,NIGHTDAY,pwx4-tgbtbat1
inter,noisy,pwx4-tgbtbat1-2,derived_channel_topic,False,0,1,,NIGHTDAY,pwx4-tgbtbat1
inter,noisy,pwx4-tgbtbat1-3,derived_channel_topic,False,0,1,,NIGHTDAY,pwx4-tgbtbat1
inter,noisy,snx,missing_device,True,366,7,Online,CONFIG;HEARTBEAT;LOGGING;LWT;SNXCOUT;SNXRANKING;SNX_GROUP_SCORES;VOLUME,
inter,noisy,snx-1,derived_channel_topic,False,7,2,,CONDENSEUR;CONDENSEUR_LOG,snx
inter,noisy,snx-100,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-101,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-102,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-103,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-104,derived_channel_topic,False,4,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,noisy,snx-105,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-106,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-107,derived_channel_topic,False,4,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,noisy,snx-108,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-109,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-11,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-110,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-111,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-112,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-113,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-114,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-115,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-116,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-117,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-118,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-119,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-12,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-120,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-121,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-122,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-13,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-14,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-15,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-16,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-17,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-18,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-19,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-2,derived_channel_topic,False,4,1,,CONDENSEUR_LOG,snx
inter,noisy,snx-20,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-21,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-22,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-23,derived_channel_topic,False,0,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-24,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-25,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-26,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-27,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-28,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-29,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-3,derived_channel_topic,False,8,2,,CONDENSEUR;CONDENSEUR_LOG,snx
inter,noisy,snx-30,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-31,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-32,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-33,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-34,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-35,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-36,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-37,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-38,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-39,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-40,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-41,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-42,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-43,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-44,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-45,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-46,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-47,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-48,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-49,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-5,derived_channel_topic,False,9,2,,CONDENSEUR;CONDENSEUR_LOG,snx
inter,noisy,snx-50,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-51,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-52,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-53,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-54,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-55,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-56,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-57,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-58,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-59,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-6,derived_channel_topic,False,4,1,,CONDENSEUR_LOG,snx
inter,noisy,snx-60,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-61,derived_channel_topic,False,2,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,noisy,snx-62,derived_channel_topic,False,2,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,noisy,snx-63,derived_channel_topic,False,2,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,noisy,snx-64,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-65,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-66,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-67,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-68,derived_channel_topic,False,3,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,noisy,snx-69,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-7,derived_channel_topic,False,2,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,noisy,snx-70,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-71,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-72,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-73,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-74,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-75,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-76,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-77,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-78,derived_channel_topic,False,0,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-79,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-8,derived_channel_topic,False,2,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,noisy,snx-80,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-81,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-82,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-83,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-84,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-85,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-86,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-87,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-88,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-89,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-90,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-91,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-92,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-93,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-94,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-95,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-96,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-97,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-98,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-99,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,noisy,snx-999,derived_channel_topic,False,33,1,,ON_CONSIGNE,snx
inter,saint-maur,aex-2,missing_device,True,12,1,,LOGGING;RESULT;SENSOR;STATE,
inter,saint-maur,dl12-boulangerie,defined,True,42,2,,HEARTBEAT;LOGGING;PRINT,
inter,saint-maur,dl12-boulangerie-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie
inter,saint-maur,dl12-boulangerie-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie
inter,saint-maur,dl12-boulangerie-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie
inter,saint-maur,dl12-caisses,defined,True,42,2,,HEARTBEAT;LOGGING;PRINT,
inter,saint-maur,dl12-caisses-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-caisses
inter,saint-maur,dl12-caisses-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-caisses
inter,saint-maur,dl12-caisses-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-caisses
inter,saint-maur,dl12-labo,defined,True,0,3,Offline,HEARTBEAT;LWT;PRINT,
inter,saint-maur,dl12-labo-1,derived_channel_topic,False,0,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-labo
inter,saint-maur,dl12-labo-2,derived_channel_topic,False,0,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-labo
inter,saint-maur,dl12-labo-3,derived_channel_topic,False,0,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-labo
inter,saint-maur,dl12-tgbt1,defined,True,78,2,,HEARTBEAT;LOGGING;PRINT,
inter,saint-maur,dl12-tgbt1-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt1
inter,saint-maur,dl12-tgbt1-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt1
inter,saint-maur,dl12-tgbt2,defined,True,60,2,,HEARTBEAT;LOGGING;PRINT,
inter,saint-maur,dl12-tgbt2-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt2
inter,saint-maur,dl12-tgbt2-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt2
inter,saint-maur,dl12-tgbt2-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt2
inter,saint-maur,dl12-tgbt3,defined,True,3,2,,HEARTBEAT;PRINT,
inter,saint-maur,dl12-tgbt3-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt3
inter,saint-maur,dl12-tgbt3-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt3
inter,saint-maur,dl12-tgbt3-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt3
inter,saint-maur,dl12-tgbt4,defined,True,3,2,,HEARTBEAT;PRINT,
inter,saint-maur,dl12-tgbt4-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt4
inter,saint-maur,dl12-tgbt4-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt4
inter,saint-maur,dl12-tgbt4-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt4
inter,saint-maur,dl4-reserve,defined,True,18,9,,COUT;COUTS;HEARTBEAT;LOGGING;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,saint-maur,pwx4-rogowski,defined,True,18,9,,COUT;COUTS;HEARTBEAT;LOGGING;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,saint-maur,snx,missing_device,True,489,17,Online,CONFIG;HEARTBEAT;INFO1;INFO2;INFO3;LOGGING;LWT;PRINT;RANKING;SNXCOUT;SNXRANKING;SNX_GROUP_SCORES;STATE;STATUS;STATUS2;STM32BOOT;VERSION;VOLUME,
inter,saint-maur,snx-10,derived_channel_topic,False,8,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-11,derived_channel_topic,False,9,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-114,derived_channel_topic,False,0,1,,REGULATEUR_LOG,snx
inter,saint-maur,snx-12,derived_channel_topic,False,10,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-13,derived_channel_topic,False,9,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-14,derived_channel_topic,False,8,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-20,derived_channel_topic,False,8,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-21,derived_channel_topic,False,10,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-22,derived_channel_topic,False,13,2,,REGULATEUR;STATISTIC,snx
inter,saint-maur,snx-226,derived_channel_topic,False,0,2,,REGULATEUR;REGULATEUR_LOG,snx
inter,saint-maur,snx-23,derived_channel_topic,False,14,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-24,derived_channel_topic,False,15,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-25,derived_channel_topic,False,11,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-26,derived_channel_topic,False,11,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-28,derived_channel_topic,False,11,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-29,derived_channel_topic,False,15,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-31,derived_channel_topic,False,12,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-33,derived_channel_topic,False,14,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-333,derived_channel_topic,False,0,1,,REGULATEUR,snx
inter,saint-maur,snx-334,derived_channel_topic,False,0,2,,REGULATEUR;REGULATEUR_LOG,snx
inter,saint-maur,snx-335,derived_channel_topic,False,0,1,,REGULATEUR,snx
inter,saint-maur,snx-339,derived_channel_topic,False,0,2,,REGULATEUR;REGULATEUR_LOG,snx
